Team,Location,Against,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,WinsLosses
CHI,Away,CLE,240,104,36,76,47.4,15,30,50,17,22,77.3,8,42,50,24,8,2,18,26,W
CHI,Home,MIA,240,103,35,89,39.3,12,27,44.4,21,26,80.8,12,31,43,19,9,1,14,25,L
CHI,Away,DEN,240,105,44,93,47.3,10,28,35.7,7,11,63.6,16,29,45,27,3,3,12,21,L
CHI,Away,LAL,240,100,37,92,40.2,9,31,29,17,24,70.8,13,33,46,21,11,6,15,26,L
CHI,Away,UTA,240,102,40,97,41.2,7,25,28,15,17,88.2,10,37,47,24,8,7,11,19,L
CHI,Away,GSW,240,109,35,78,44.9,9,20,45,30,34,88.2,5,24,29,16,9,1,13,21,L
CHI,Away,POR,240,112,43,93,46.2,9,22,40.9,17,19,89.5,10,27,37,22,5,3,12,18,L
CHI,Home,BKN,240,100,41,88,46.6,7,18,38.9,11,15,73.3,11,33,44,20,6,4,14,15,L
CHI,Home,IND,265,116,47,91,51.6,12,28,42.9,10,13,76.9,8,32,40,30,10,2,18,23,L
CHI,Home,ORL,240,84,36,86,41.9,7,20,35,5,8,62.5,5,27,32,18,8,0,11,17,L
CHA,Home,ORL,240,125,42,85,49.4,11,24,45.8,30,33,90.9,6,40,46,29,8,1,8,16,W
CHA,Away,WAS,240,126,47,90,52.2,13,31,41.9,19,24,79.2,10,31,41,22,9,4,16,29,L
CHA,Home,BKN,240,100,41,100,41,11,33,33.3,7,10,70,12,37,49,19,4,8,9,22,W
CHA,Away,BKN,290,132,47,106,44.3,15,31,48.4,23,30,76.7,12,41,53,26,8,3,14,20,L
CHA,Away,BOS,240,103,38,88,43.2,8,32,25,19,26,73.1,9,28,37,24,9,5,11,17,L
CHA,Home,DET,240,98,33,75,44,12,24,50,20,28,71.4,11,32,43,19,7,5,18,23,W
CHA,Home,CLE,240,110,47,92,51.1,10,25,40,6,9,66.7,13,38,51,24,4,5,13,14,W
CHA,Home,LAL,240,100,39,92,42.4,7,29,24.1,15,18,83.3,9,29,38,22,3,6,18,19,L
CHA,Home,NYK,265,124,48,102,47.1,20,48,41.7,8,10,80,9,42,51,38,7,5,16,23,L
CHA,Home,DET,240,108,35,85,41.2,9,28,32.1,29,37,78.4,6,36,42,21,7,5,7,17,W
CHA,Away,NYK,240,119,42,87,48.3,12,34,35.3,23,27,85.2,6,36,42,19,11,4,12,17,W
CHA,Home,DEN,240,113,33,86,38.4,13,35,37.1,34,38,89.5,13,35,48,20,8,9,10,20,W
CHA,Away,MIN,240,104,40,98,40.8,12,33,36.4,12,15,80,13,27,40,27,7,1,10,15,L
CHA,Home,NOP,240,109,39,91,42.9,10,36,27.8,21,28,75,11,30,41,25,9,6,11,19,L
CHA,Home,UTA,240,111,47,95,49.5,9,28,32.1,8,13,61.5,7,31,38,19,8,3,8,17,L
CHA,Home,ATL,240,108,38,83,45.8,4,20,20,28,37,75.7,5,39,44,20,15,5,14,21,W
CHA,Home,MIL,240,110,38,81,46.9,13,29,44.8,21,30,70,5,39,44,21,9,5,11,22,W
CHA,Away,ATL,240,123,41,92,44.6,18,45,40,23,28,82.1,10,32,42,30,8,4,12,15,L
CHA,Away,OKC,240,104,43,94,45.7,6,31,19.4,12,14,85.7,11,35,46,24,8,5,14,21,L
CHA,Home,IND,240,127,45,80,56.3,18,29,62.1,19,22,86.4,6,30,36,30,7,3,12,15,W
CHA,Home,BOS,240,117,43,89,48.3,15,41,36.6,16,22,72.7,8,36,44,18,5,3,14,16,W
CHA,Home,PHI,265,119,42,99,42.4,10,31,32.3,25,27,92.6,9,40,49,23,10,3,17,29,L
CHA,Away,CLE,240,89,33,95,34.7,8,41,19.5,15,19,78.9,12,25,37,22,12,4,9,11,L
CHA,Away,DET,240,113,43,85,50.6,11,28,39.3,16,18,88.9,6,40,46,24,6,8,12,26,W
CHA,Away,PHI,265,132,43,110,39.1,16,40,40,30,40,75,14,35,49,25,10,5,7,33,L
CHA,Home,ATL,240,113,45,92,48.9,13,31,41.9,10,18,55.6,8,35,43,27,9,4,21,16,W
CHA,Home,CLE,240,126,52,91,57.1,10,30,33.3,12,13,92.3,12,38,50,29,3,7,15,17,W
CHA,Home,OKC,240,107,38,93,40.9,11,41,26.8,20,22,90.9,11,40,51,26,7,3,18,26,L
CHA,Home,MIA,240,125,44,81,54.3,13,28,46.4,24,29,82.8,8,31,39,27,7,5,14,26,W
CHA,Away,PHI,240,103,37,95,38.9,9,35,25.7,20,24,83.3,9,39,48,19,3,8,9,25,L
CHA,Home,CHI,240,135,53,93,57,14,32,43.8,15,16,93.8,11,39,50,30,10,10,12,18,W
CHA,Away,CHI,240,110,37,85,43.5,10,35,28.6,26,29,89.7,8,28,36,23,5,5,8,20,L
CHA,Away,TOR,240,106,41,97,42.3,9,28,32.1,15,18,83.3,14,27,41,21,5,5,12,14,L
CHA,Away,MIA,240,113,41,93,44.1,16,42,38.1,15,23,65.2,12,28,40,23,6,12,12,27,W
CHA,Away,ORL,240,120,43,92,46.7,17,38,44.7,17,20,85,12,43,55,32,6,4,16,17,W
CHA,Home,MIL,240,112,41,92,44.6,16,38,42.1,14,22,63.6,9,32,41,21,8,9,11,19,L
CHA,Home,ORL,240,114,41,78,52.6,8,29,27.6,24,27,88.9,4,28,32,21,3,4,8,14,L
CHA,Away,CLE,240,124,45,78,57.7,22,44,50,12,17,70.6,5,32,37,35,8,7,10,13,W
CHA,Away,DET,240,104,38,88,43.2,10,31,32.3,18,23,78.3,8,36,44,23,5,3,7,13,W
CHA,Home,TOR,240,113,44,94,46.8,13,39,33.3,12,14,85.7,8,32,40,28,6,2,7,17,W
CHA,Away,NOP,240,115,38,90,42.2,12,34,35.3,27,32,84.4,11,37,48,19,13,5,11,15,W
CHA,Away,UTA,240,102,36,90,40,7,30,23.3,23,29,79.3,10,34,44,15,12,2,11,20,L
CHA,Away,GSW,240,90,30,85,35.3,8,32,25,22,25,88,7,21,28,24,8,4,11,11,L
CHA,Away,LAL,240,115,42,88,47.7,15,39,38.5,16,17,94.1,8,29,37,26,8,2,13,14,L
CHA,Home,SAS,265,125,46,100,46,13,42,31,20,28,71.4,5,40,45,30,9,5,6,18,W
CHA,Away,TOR,240,115,41,93,44.1,18,41,43.9,15,17,88.2,14,25,39,32,12,3,8,17,W
CHA,Home,BOS,240,124,42,95,44.2,18,38,47.4,22,28,78.6,14,39,53,26,7,5,11,15,W
CHA,Home,MIN,240,113,43,100,43,9,29,31,18,24,75,15,40,55,26,5,6,10,24,W
CHA,Home,PHI,240,114,36,83,43.4,9,35,25.7,33,44,75,10,36,46,16,3,2,9,22,L
CHA,Away,MIA,240,75,26,83,31.3,7,36,19.4,16,18,88.9,11,33,44,11,6,5,13,19,L
CHA,Away,WAS,240,116,46,101,45.5,14,31,45.2,10,12,83.3,15,31,46,18,11,7,12,17,W
CHA,Away,HOU,240,106,38,89,42.7,16,41,39,14,15,93.3,7,32,39,23,4,4,12,20,L
CHA,Away,MIL,240,114,44,93,47.3,15,39,38.5,11,14,78.6,6,29,35,25,4,2,13,24,L
CHA,Home,WAS,240,112,40,96,41.7,14,41,34.1,18,20,90,18,34,52,24,7,8,14,18,W
CHA,Home,MIA,240,84,30,82,36.6,14,36,38.9,10,15,66.7,10,30,40,22,7,4,21,19,L
CHA,Home,POR,240,108,37,83,44.6,14,33,42.4,20,23,87,4,31,35,25,7,5,12,21,L
CHA,Away,BKN,240,123,50,94,53.2,9,21,42.9,14,17,82.4,10,30,40,24,6,4,14,25,W
CHA,Home,HOU,240,113,39,83,47,12,33,36.4,23,27,85.2,8,40,48,25,9,5,18,22,L
CHA,Home,GSW,240,110,40,91,44,7,33,21.2,23,26,88.5,9,29,38,23,13,6,12,11,L
CHA,Home,BKN,240,115,39,86,45.3,12,35,34.3,25,30,83.3,12,30,42,15,4,5,12,23,L
CHA,Home,WAS,240,123,46,96,47.9,13,33,39.4,18,22,81.8,11,42,53,26,7,6,14,20,W
CHA,Away,ORL,240,89,33,94,35.1,4,31,12.9,19,26,73.1,13,32,45,18,6,4,8,19,L
CHA,Away,IND,240,90,29,90,32.2,7,40,17.5,25,33,75.8,21,30,51,15,7,2,7,15,L
CHA,Away,ATL,240,129,48,88,54.5,19,42,45.2,14,18,77.8,10,27,37,30,12,7,14,17,W
CHA,Away,DAL,240,93,36,89,40.4,9,37,24.3,12,17,70.6,8,39,47,17,9,9,14,17,L
CHA,Home,LAC,240,115,39,93,41.9,15,42,35.7,22,26,84.6,11,33,44,19,8,9,5,19,L
CHA,Home,CHI,240,125,43,82,52.4,14,32,43.8,25,29,86.2,9,27,36,25,6,2,7,21,W
CHA,Home,MEM,240,100,32,73,43.8,12,29,41.4,24,28,85.7,6,34,40,15,6,7,12,17,W
CHA,Away,BOS,240,94,39,89,43.8,13,40,32.5,3,7,42.9,7,24,31,20,7,5,12,17,L
CHA,Home,NYK,240,101,39,94,41.5,11,34,32.4,12,16,75,13,38,51,25,4,10,10,20,W
CHA,Away,MIL,240,99,36,90,40,10,39,25.6,17,25,68,12,41,53,20,4,2,17,19,L
CHA,Away,MEM,240,118,41,77,53.2,12,30,40,24,31,77.4,5,32,37,23,8,2,9,19,W
CHA,Away,IND,240,95,33,82,40.2,12,35,34.3,17,25,68,7,37,44,20,5,6,16,14,L
CHA,Home,PHX,240,135,48,88,54.5,16,34,47.1,23,27,85.2,14,39,53,31,5,8,18,26,W
CHA,Home,SAC,240,114,39,87,44.8,11,38,28.9,25,29,86.2,12,34,46,21,11,4,13,16,W
CHA,Away,SAS,240,108,43,92,46.7,13,36,36.1,9,11,81.8,8,37,45,24,7,4,8,14,W
CHA,Away,SAC,240,97,36,88,40.9,12,36,33.3,13,22,59.1,13,43,56,21,6,11,20,17,L
CHA,Away,POR,240,96,36,90,40,13,30,43.3,11,16,68.8,10,33,43,23,3,2,14,10,L
CHA,Away,LAC,240,109,36,90,40,12,33,36.4,25,29,86.2,10,33,43,20,5,5,11,20,L
CHA,Away,PHX,240,119,44,91,48.4,7,25,28,24,34,70.6,14,32,46,22,9,1,15,21,W
CHA,Away,DEN,240,110,39,82,47.6,11,29,37.9,21,26,80.8,12,35,47,22,7,4,17,18,L
CHA,Home,DAL,240,84,32,90,35.6,6,32,18.8,14,19,73.7,12,34,46,23,4,3,14,20,L
BKN,Away,MIL,240,115,38,79,48.1,15,35,42.9,24,35,68.6,5,35,40,28,6,3,15,17,L
BKN,Away,CHA,240,87,33,83,39.8,4,27,14.8,17,20,85,9,39,48,15,4,10,14,20,L
BKN,Home,CHA,290,134,51,104,49,19,47,40.4,13,18,72.2,10,47,57,31,8,7,17,26,W
BKN,Home,PHX,240,111,40,85,47.1,10,27,37,21,33,63.6,14,35,49,25,7,4,17,15,W
BKN,Home,IND,240,106,33,72,45.8,16,31,51.6,24,34,70.6,11,30,41,28,5,3,22,23,L
BKN,Away,CHI,240,96,34,74,45.9,8,25,32,20,25,80,7,38,45,23,3,2,14,14,W
BKN,Home,LAL,240,115,44,91,48.4,14,34,41.2,13,19,68.4,4,36,40,27,5,4,12,18,W
BKN,Home,ATL,240,144,49,88,55.7,16,40,40,30,33,90.9,10,29,39,34,12,3,13,21,W
BKN,Home,WAS,240,125,44,84,52.4,11,31,35.5,26,31,83.9,9,36,45,34,5,3,10,17,W
BKN,Away,PHI,240,127,38,74,51.4,14,28,50,37,43,86,7,30,37,20,10,1,17,23,W
BKN,Away,NYK,240,112,43,88,48.9,11,22,50,15,25,60,12,33,45,27,5,5,16,25,W
BKN,Home,TOR,265,106,43,98,43.9,11,35,31.4,9,13,69.2,16,44,60,22,8,2,20,28,W
BKN,Home,OKC,240,112,37,86,43,15,36,41.7,23,30,76.7,10,35,45,21,7,4,15,24,L
BKN,Home,CLE,240,97,39,99,39.4,10,40,25,9,16,56.3,17,33,50,17,5,2,8,20,L
BKN,Away,WAS,240,88,30,81,37,8,33,24.2,20,25,80,11,31,42,19,8,2,19,17,L
BKN,Home,MEM,290,125,42,94,44.7,16,44,36.4,25,30,83.3,11,40,51,26,7,4,19,28,L
BKN,Home,UTA,240,91,30,86,34.9,11,30,36.7,20,28,71.4,14,34,48,11,12,5,20,20,L
BKN,Home,PHI,240,125,50,88,56.8,10,25,40,15,20,75,10,33,43,19,2,4,16,25,L
BKN,Home,MIN,240,102,33,79,41.8,14,45,31.1,22,26,84.6,9,37,46,26,2,4,19,22,L
BKN,Away,DAL,240,113,42,94,44.7,14,42,33.3,15,21,71.4,16,26,42,23,8,2,14,31,L
BKN,Away,MIA,240,104,38,88,43.2,8,31,25.8,20,26,76.9,13,40,53,17,6,4,12,21,W
BKN,Home,LAC,240,119,40,88,45.5,13,28,46.4,26,34,76.5,15,32,47,25,4,5,11,22,L
BKN,Away,WAS,240,115,38,90,42.2,9,33,27.3,30,38,78.9,13,34,47,19,8,3,12,24,W
BKN,Home,MIA,240,107,41,101,40.6,8,28,28.6,17,24,70.8,16,30,46,17,10,2,15,29,L
BKN,Away,MIN,240,113,40,101,39.6,18,50,36,15,22,68.2,19,23,42,28,10,2,13,29,L
BKN,Away,GSW,240,100,36,77,46.8,7,24,29.2,21,29,72.4,12,29,41,20,7,2,15,22,L
BKN,Away,DEN,240,112,36,88,40.9,12,33,36.4,28,42,66.7,12,30,42,21,7,9,8,24,W
BKN,Away,PHX,240,104,41,92,44.6,9,36,25,13,19,68.4,13,39,52,22,9,5,10,22,W
BKN,Home,PHI,240,122,50,105,47.6,9,28,32.1,13,18,72.2,15,23,38,27,11,3,9,28,W
BKN,Home,HOU,240,111,42,85,49.4,15,34,44.1,12,20,60,9,29,38,22,5,4,12,28,L
BKN,Home,DET,265,120,43,101,42.6,12,38,31.6,22,30,73.3,18,37,55,26,5,3,16,33,W
BKN,Away,NYK,240,96,34,84,40.5,11,38,28.9,17,22,77.3,11,21,32,22,6,7,10,20,L
BKN,Home,GSW,240,114,42,87,48.3,20,42,47.6,10,15,66.7,5,32,37,28,5,3,15,20,L
BKN,Away,NOP,240,115,43,98,43.9,19,40,47.5,10,15,66.7,16,38,54,26,6,8,21,22,L
BKN,Away,CLE,240,102,38,87,43.7,14,34,41.2,12,15,80,8,36,44,23,8,1,14,16,W
BKN,Away,IND,240,112,41,86,47.7,16,37,43.2,14,22,63.6,9,31,40,25,6,6,20,18,L
BKN,Home,NYK,240,107,37,75,49.3,12,30,40,21,24,87.5,12,43,55,22,2,6,22,23,W
BKN,Away,DET,240,100,40,82,48.8,5,27,18.5,15,22,68.2,5,34,39,28,9,5,19,23,L
BKN,Home,MIA,240,113,43,114,37.7,21,58,36.2,6,7,85.7,20,48,68,29,7,3,12,13,W
BKN,Away,IND,240,108,40,88,45.5,11,36,30.6,17,22,77.3,17,35,52,23,7,4,16,13,W
BKN,Away,MIL,240,133,48,97,49.5,19,45,42.2,18,23,78.3,12,31,43,25,7,0,10,19,W
BKN,Home,TOR,240,105,41,86,47.7,10,32,31.3,13,21,61.9,9,44,53,23,3,2,16,19,L
BKN,Home,MIL,240,121,39,94,41.5,16,44,36.4,27,34,79.4,16,39,55,19,6,5,23,26,L
BKN,Home,BOS,240,110,38,83,45.8,12,38,31.6,22,28,78.6,5,35,40,22,7,2,14,17,W
BKN,Away,PHI,240,110,40,90,44.4,11,32,34.4,19,29,65.5,11,34,45,25,4,3,15,22,L
BKN,Away,POR,290,144,49,103,47.6,15,42,35.7,31,44,70.5,15,44,59,25,3,4,16,31,L
BKN,Away,LAL,240,111,37,92,40.2,16,42,38.1,21,28,75,11,36,47,21,8,4,14,25,W
BKN,Away,SAC,240,123,47,94,50,12,35,34.3,17,23,73.9,11,30,41,28,16,4,18,19,W
BKN,Away,LAC,240,116,42,100,42,14,38,36.8,18,25,72,15,36,51,26,6,7,14,28,L
BKN,Away,UTA,240,98,33,95,34.7,12,36,33.3,20,22,90.9,8,36,44,20,9,5,7,24,L
BKN,Away,OKC,240,96,35,84,41.7,13,35,37.1,13,19,68.4,7,36,43,19,7,5,17,18,L
BKN,Home,DET,240,103,39,79,49.4,11,31,35.5,14,22,63.6,5,48,53,21,9,4,17,18,W
BKN,Away,ATL,240,114,33,86,38.4,15,44,34.1,33,54,61.1,15,39,54,21,7,3,14,23,W
BKN,Home,CLE,240,113,43,91,47.3,12,33,36.4,15,26,57.7,11,39,50,21,5,7,14,22,W
BKN,Home,DAL,240,127,48,85,56.5,17,41,41.5,14,19,73.7,3,45,48,29,8,1,13,23,W
BKN,Away,MIA,240,88,31,88,35.2,9,42,21.4,17,22,77.3,7,29,36,20,6,6,12,14,L
BKN,Home,CHA,240,112,44,86,51.2,10,32,31.3,14,18,77.8,7,30,37,27,2,5,17,19,L
BKN,Home,WAS,240,116,39,85,45.9,8,35,22.9,30,39,76.9,7,34,41,20,7,3,16,27,L
BKN,Home,SAS,240,101,35,81,43.2,19,50,38,12,16,75,6,45,51,24,5,5,16,15,W
BKN,Away,CHA,240,117,40,87,46,17,43,39.5,20,26,76.9,11,31,42,23,5,6,13,26,W
BKN,Home,POR,240,99,36,92,39.1,7,36,19.4,20,26,76.9,12,37,49,26,4,2,12,19,L
BKN,Away,CLE,315,148,52,113,46,18,45,40,26,34,76.5,16,44,60,31,4,13,18,23,W
BKN,Away,TOR,240,125,46,88,52.3,20,41,48.8,13,18,72.2,5,26,31,33,6,3,15,18,L
BKN,Home,CHI,240,106,39,94,41.5,13,41,31.7,15,16,93.8,6,27,33,26,9,1,13,21,L
BKN,Home,DEN,240,135,46,90,51.1,19,34,55.9,24,33,72.7,5,35,40,36,9,5,14,22,W
BKN,Home,MIL,240,94,33,102,32.4,5,42,11.9,23,28,82.1,16,40,56,23,5,9,13,21,L
BKN,Away,ORL,240,89,33,91,36.3,10,38,26.3,13,16,81.3,8,42,50,23,6,2,19,11,L
BKN,Away,SAS,240,114,42,89,47.2,11,34,32.4,19,29,65.5,5,41,46,30,5,7,14,23,L
BKN,Home,CHI,240,122,42,94,44.7,10,35,28.6,28,40,70,7,36,43,25,11,2,8,21,W
BKN,Away,BOS,240,104,39,103,37.9,13,34,38.2,13,16,81.3,16,32,48,20,10,5,17,20,L
BKN,Home,NYK,240,109,34,84,40.5,9,33,27.3,32,47,68.1,18,42,60,19,5,2,20,21,W
BKN,Home,ORL,240,114,43,90,47.8,10,32,31.3,18,23,78.3,12,33,45,20,7,2,17,22,W
BKN,Home,SAC,240,123,45,90,50,13,35,37.1,20,24,83.3,12,44,56,25,9,4,17,15,W
BKN,Away,ORL,240,117,44,97,45.4,19,46,41.3,10,15,66.7,9,32,41,24,5,5,11,19,W
BKN,Away,HOU,265,145,56,108,51.9,16,36,44.4,17,22,77.3,16,41,57,29,4,3,14,25,W
BKN,Home,BOS,240,109,37,86,43,13,38,34.2,22,25,88,13,42,55,18,5,7,17,20,W
BKN,Away,TOR,240,105,37,88,42,11,30,36.7,20,30,66.7,9,45,54,20,4,4,17,21,L
BKN,Home,ATL,240,116,43,95,45.3,10,30,33.3,20,26,76.9,18,36,54,21,10,9,20,28,W
BKN,Away,BOS,240,95,32,79,40.5,11,42,26.2,20,22,90.9,9,38,47,19,5,4,25,16,L
BKN,Away,CHI,240,117,42,83,50.6,16,46,34.8,17,22,77.3,6,32,38,29,6,3,10,16,W
BKN,Away,MEM,240,109,36,79,45.6,13,34,38.2,24,26,92.3,8,37,45,25,6,2,20,19,W
BKN,Home,NOP,240,126,47,93,50.5,16,31,51.6,16,21,76.2,12,31,43,27,7,5,10,23,W
BOS,Away,SAS,240,111,43,88,48.9,11,34,32.4,14,20,70,9,31,40,30,5,8,12,17,L
BOS,Away,MEM,240,112,40,80,50,16,36,44.4,16,18,88.9,7,29,36,29,10,4,17,24,W
BOS,Away,HOU,240,113,38,81,46.9,12,31,38.7,25,31,80.6,6,31,37,28,9,3,11,22,L
BOS,Home,PHI,265,121,45,108,41.7,14,41,34.1,17,20,85,13,42,55,21,8,4,9,21,W
BOS,Home,CHA,240,119,43,86,50,13,39,33.3,20,25,80,11,36,47,30,8,4,14,22,W
BOS,Home,MIL,240,107,35,91,38.5,10,34,29.4,27,36,75,9,27,36,22,13,3,5,16,L
BOS,Home,PHX,240,103,38,85,44.7,15,39,38.5,12,14,85.7,9,28,37,26,13,15,16,17,L
BOS,Away,DET,240,104,39,94,41.5,9,33,27.3,17,23,73.9,12,32,44,19,11,4,14,25,L
BOS,Home,ATL,240,129,46,95,48.4,19,39,48.7,18,20,90,13,34,47,28,15,9,22,21,W
BOS,Away,WAS,265,130,47,104,45.2,11,38,28.9,25,25,100,14,36,50,20,6,2,14,19,W
BOS,Home,NOP,240,113,44,90,48.9,12,39,30.8,13,19,68.4,14,37,51,23,8,5,15,21,W
BOS,Away,CHI,240,133,50,93,53.8,22,43,51.2,11,15,73.3,13,41,54,34,10,4,7,14,W
BOS,Home,NYK,240,128,49,92,53.3,13,38,34.2,17,20,85,7,39,46,32,8,6,9,24,W
BOS,Away,MIN,240,118,40,85,47.1,17,44,38.6,21,21,100,7,33,40,30,9,3,14,25,W
BOS,Home,CLE,240,128,49,92,53.3,17,31,54.8,13,16,81.3,12,35,47,30,4,4,10,27,W
BOS,Away,NOP,240,124,48,97,49.5,19,39,48.7,9,10,90,14,28,42,27,14,4,15,25,W
BOS,Away,DAL,240,104,41,86,47.7,10,28,35.7,12,13,92.3,9,33,42,19,8,3,18,21,L
BOS,Away,ATL,240,114,42,91,46.2,13,40,32.5,17,21,81,7,36,43,31,11,7,16,29,W
BOS,Home,NYK,240,109,38,97,39.2,10,33,30.3,23,32,71.9,15,35,50,30,10,9,8,16,L
BOS,Away,CHA,240,112,45,89,50.6,9,32,28.1,13,18,72.2,8,33,41,31,9,6,12,22,L
BOS,Home,UTA,240,86,35,91,38.5,5,33,15.2,11,20,55,17,34,51,16,11,4,14,22,L
BOS,Home,TOR,265,123,47,89,52.8,9,26,34.6,20,24,83.3,9,37,46,25,9,6,18,23,W
BOS,Home,CHI,240,111,42,90,46.7,15,34,44.1,12,14,85.7,8,43,51,27,12,5,14,12,W
BOS,Away,POR,240,94,36,93,38.7,14,42,33.3,8,10,80,11,31,42,19,11,5,13,16,L
BOS,Away,UTA,240,115,39,88,44.3,17,43,39.5,20,22,90.9,5,23,28,31,11,3,8,20,L
BOS,Away,PHX,265,116,39,97,40.2,14,37,37.8,24,31,77.4,17,39,56,21,6,6,16,18,W
BOS,Away,DEN,240,107,44,87,50.6,9,31,29,10,12,83.3,7,33,40,22,9,9,12,21,L
BOS,Away,IND,240,101,38,88,43.2,19,46,41.3,6,9,66.7,10,35,45,23,6,8,14,20,L
BOS,Home,MIL,240,117,41,92,44.6,24,55,43.6,11,13,84.6,8,34,42,30,5,8,13,23,W
BOS,Home,DET,240,108,37,84,44,9,31,29,25,32,78.1,8,38,46,25,8,4,14,20,W
BOS,Away,DET,240,109,39,86,45.3,14,34,41.2,17,25,68,8,46,54,25,4,8,13,26,W
BOS,Away,OKC,240,101,33,86,38.4,11,32,34.4,24,33,72.7,10,35,45,19,7,1,12,27,W
BOS,Home,ORL,240,90,37,91,40.7,9,40,22.5,7,9,77.8,9,42,51,21,6,3,12,15,L
BOS,Away,NYK,240,103,33,82,40.2,9,25,36,28,33,84.8,11,36,47,21,8,2,15,26,W
BOS,Away,TOR,240,101,40,99,40.4,14,36,38.9,7,10,70,16,33,49,29,4,6,16,27,L
BOS,Home,PHI,240,105,42,97,43.3,11,37,29.7,10,14,71.4,12,43,55,21,7,5,15,20,W
BOS,Away,WAS,240,116,45,99,45.5,15,44,34.1,11,23,47.8,13,37,50,27,10,3,6,17,W
BOS,Home,ORL,240,108,42,89,47.2,12,31,38.7,12,14,85.7,6,33,39,28,9,4,14,19,L
BOS,Away,IND,240,117,48,92,52.2,7,27,25.9,14,16,87.5,7,42,49,27,7,6,11,15,W
BOS,Away,MIA,240,112,38,80,47.5,9,24,37.5,27,31,87.1,6,36,42,25,8,7,12,21,W
BOS,Home,MIA,240,110,36,91,39.6,17,40,42.5,21,24,87.5,14,35,49,25,8,2,13,18,W
BOS,Away,BKN,240,96,35,83,42.2,8,20,40,18,23,78.3,7,32,39,19,8,7,15,25,L
BOS,Home,IND,240,114,44,86,51.2,13,27,48.1,13,17,76.5,7,36,43,27,8,5,14,19,W
BOS,Away,CLE,240,116,46,91,50.5,10,25,40,14,19,73.7,11,35,46,23,8,3,10,21,W
BOS,Home,SAS,240,96,38,94,40.4,7,35,20,13,16,81.3,11,34,45,23,4,2,8,14,L
BOS,Away,CHA,240,117,44,93,47.3,19,43,44.2,10,15,66.7,7,35,42,31,6,8,11,23,L
BOS,Away,PHI,240,115,45,96,46.9,12,32,37.5,13,16,81.3,10,36,46,22,1,3,9,25,L
BOS,Home,DEN,240,105,39,93,41.9,12,39,30.8,15,19,78.9,12,25,37,24,12,5,13,16,L
BOS,Home,ATL,240,129,44,93,47.3,13,36,36.1,28,37,75.7,11,35,46,30,10,7,14,21,W
BOS,Home,SAC,240,126,49,97,50.5,9,28,32.1,19,26,73.1,10,42,52,32,7,2,13,20,W
BOS,Away,LAC,240,115,44,91,48.4,14,36,38.9,13,19,68.4,7,22,29,26,11,4,13,24,L
BOS,Away,LAL,240,120,48,93,51.6,14,38,36.8,10,14,71.4,6,37,43,32,6,5,13,17,W
BOS,Away,SAC,240,111,40,79,50.6,13,33,39.4,18,21,85.7,3,32,35,26,11,1,18,22,W
BOS,Away,GSW,240,128,49,96,51,14,34,41.2,16,17,94.1,9,37,46,38,12,5,11,24,W
BOS,Home,HOU,240,104,37,77,48.1,8,28,28.6,22,29,75.9,8,36,44,23,7,0,13,23,L
BOS,Home,WAS,240,107,42,94,44.7,10,35,28.6,13,17,76.5,11,35,46,26,12,3,12,18,W
BOS,Home,POR,240,92,40,86,46.5,5,28,17.9,7,10,70,8,33,41,20,5,4,17,20,L
BOS,Away,TOR,240,95,33,86,38.4,6,30,20,23,28,82.1,10,37,47,24,6,4,14,20,L
BOS,Away,CHI,240,116,45,92,48.9,10,29,34.5,16,21,76.2,6,26,32,26,6,7,7,18,L
BOS,Away,MIL,240,97,39,102,38.2,14,40,35,5,6,83.3,12,38,50,19,11,9,7,15,L
BOS,Home,DET,240,118,45,88,51.1,16,39,41,12,15,80,10,37,47,32,8,2,16,22,W
BOS,Away,PHI,240,112,41,88,46.6,13,29,44.8,17,21,81,8,33,41,24,9,3,5,23,W
BOS,Home,LAC,240,112,39,92,42.4,9,26,34.6,25,31,80.6,8,37,45,21,9,3,12,29,L
BOS,Home,LAL,240,128,46,94,48.9,16,38,42.1,20,20,100,11,37,48,35,7,5,8,16,L
BOS,Away,CLE,240,103,40,82,48.8,9,26,34.6,14,14,100,8,34,42,29,10,10,13,14,W
BOS,Home,OKC,240,134,54,91,59.3,13,34,38.2,13,17,76.5,5,33,38,36,8,6,14,22,W
BOS,Away,NYK,240,113,46,100,46,13,37,35.1,8,10,80,11,32,43,25,11,7,7,18,W
BOS,Home,CHA,240,126,50,90,55.6,12,29,41.4,14,16,87.5,12,41,53,34,10,7,12,14,W
BOS,Home,BKN,240,112,45,100,45,13,40,32.5,9,10,90,16,36,52,29,11,16,18,16,W
BOS,Home,GSW,240,111,41,99,41.4,15,40,37.5,14,15,93.3,15,34,49,23,6,4,14,22,L
BOS,Home,CLE,240,123,45,86,52.3,12,25,48,21,23,91.3,9,34,43,25,12,5,14,20,W
BOS,Home,MIA,240,107,43,87,49.4,12,30,40,9,10,90,8,28,36,26,13,7,19,21,W
BOS,Away,ATL,240,113,39,88,44.3,12,32,37.5,23,25,92,11,32,43,19,10,8,15,18,W
BOS,Home,MEM,240,122,44,86,51.2,17,38,44.7,17,22,77.3,10,42,52,29,5,9,17,20,W
